Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
30,18.680999999999997,89,112,+ 69:57:40,,,Wrolich Peter,151,Gerolsteiner,",, 49:47",,,16,2004
36,18.656,132,138,+ 70:14:18,,,Baldato Fabio,152,Alessio - Bianchi,49:51 49:51,,,16,2004
32,18.656,133,144,+ 70:18:06,,,Bertolini Alessandro,153,Alessio - Bianchi,",, 49:51",,,16,2004
27,18.6,147,143,+ 70:17:45,,,Nazon Jean-Patrick,154,AG2R Pr\xe9voyance,50:00 50:00,,,16,2004
26,18.158,169,153,+ 70:41:08,,,Wilson Matthew,155,Fdjeux.com,51:13 51:13,,,16,2004
36,,104,,+0:00,,,Bramati Davide,HD,Quickstep - Davitamon,0:00 0:00,,,16,2004
34,,189,,+0:00,,,Vierhouten Aart,HD,Lotto - Domo,",, 0:00",,,16,2004
32,,1,1*,+ 74:04:56,,,Armstrong Lance,1*,US Postal Service,6:11:52 6:11:52,,,17,2004
29,,17,4,+ 74:10:07,70.0,,Kl\xf6den Andr\xe9as,2,T-Mobile Team,",, 6:11:52",,,17,2004
30,,11,5,+ 74:13:04,50.0,,Ullrich Jan,3,T-Mobile Team,6:11:53 6:11:53,,,17,2004
26,,61,3,+ 74:09:05,40.0,,Basso Ivan,4,CSC ProTeam,",, 6:11:53",,,17,2004
28,,6,28,+ 74:45:16,32.0,,Landis Floyd,5,US Postal Service,6:12:05 6:12:05,,,17,2004
31,,185,22,+ 74:38:50,26.0,,Merckx Axel,6,Lotto - Domo,6:12:53 6:12:53,,,17,2004
30,,151,10,+ 74:21:21,22.0,,Leipheimer Levi,7,Rabobank ProTeam,",, 6:12:53",,,17,2004
29,,67,9,+ 74:20:10,18.0,,Sastre Carlos,8,CSC ProTeam,6:12:54 6:12:54,,,17,2004
30,,158,14,+ 74:25:16,14.0,,Rasmussen Michael,9,Rabobank ProTeam,",, 6:12:54",,,17,2004
33,,81,8,+ 74:17:52,10.0,,Totschnig Georg,10,Gerolsteiner,",, 6:12:54",,,17,2004
30,,2,6,+ 74:15:37,8.0,,Azevedo Jos\xe9 Bento Carvalho,11,US Postal Service,",, 6:12:54",,,17,2004
23,,75,18,+ 74:26:53,6.0,,Karpets Vladimir,12,Illes Balears - Banesto,6:13:52 6:13:52,,,17,2004
26,,27,12,+ 74:22:48,4.0,,Pereiro Oscar,13,Phonak Hearing Systems,6:13:57 6:13:57,,,17,2004
34,,14,26,+ 74:43:54,2.0,,Guerini Giuseppe,14,T-Mobile Team,",, 6:13:57",,,17,2004
28,,71,7,+ 74:16:41,1.0,,Mancebo Francisco,15,Illes Balears - Banesto,",, 6:13:57",,,17,2004
28,,134,11,+ 74:21:29,,,Caucchioli Pietro,16,Alessio - Bianchi,",, 6:13:57",,,17,2004
34,,101,17,+ 74:26:49,,,Virenque Richard,17,Quickstep - Davitamon,",, 6:13:57",,,17,2004
26,,107,45,+ 75:17:09,,,Mercado Juan Miguel,18,Quickstep - Davitamon,6:14:00 6:14:00,,,17,2004
33,,51,13,+ 74:24:53,,,Moreau Christophe,19,Cr\xe9dit Agricole,6:14:08 6:14:08,,,17,2004
25,,162,19,+ 74:28:04,,,Casar Sandy,20,Fdjeux.com,6:14:12 6:14:12,,,17,2004
29,,188,42,+ 75:12:45,,,Verbrugghe Rik,21,Lotto - Domo,6:16:40 6:16:40,,,17,2004
25,,129,16,+ 74:26:08,,,Voeckler Thomas,22,Brioches La Boulang\xe8re,",, 6:16:40",,,17,2004
24,,108,23,+ 74:39:26,,,Rogers Michael,23,Quickstep - Davitamon,",, 6:16:40",,,17,2004
32,,171,15,+ 74:25:37,,,Simoni Gilberto,24,Saeco,",, 6:16:40",,,17,2004
27,,35,58,+ 75:46:45,,,Flores Iker,25,Euskaltel - Euskadi,6:18:42 6:18:42,,,17,2004
24,,126,25,+ 74:41:34,,,Pineau J\xe9rome,26,Brioches La Boulang\xe8re,6:19:11 6:19:11,,,17,2004
31,,9,20,+ 74:34:06,,,Rubiera Jos\xe9 Luis,27,US Postal Service,",, 6:19:11",,,17,2004
34,,144,21,+ 74:34:29,,,Goubert Stephane,28,AG2R Pr\xe9voyance,6:20:10 6:20:10,,,17,2004
29,,97,34,+ 75:02:44,,,Moncouti\xe9 David,29,Cofidis,",, 6:20:10",,,17,2004
35,,12,71,+ 75:59:18,,,Aldag Rolf,30,T-Mobile Team,",, 6:20:10",,,17,2004
32,,64,43,+ 75:15:09,,,Julich Bobby,31,CSC ProTeam,",, 6:20:10",,,17,2004
29,,52,37,+ 75:08:13,,,Botcharov Alexandre,32,Cr\xe9dit Agricole,6:22:11 6:22:11,,,17,2004
30,,25,30,+ 74:50:41,,,Gutierrez Jose Enrique,33,Phonak Hearing Systems,6:23:16 6:23:16,,,17,2004
25,,148,73,+ 76:04:04,,,Portal Nicolas,34,AG2R Pr\xe9voyance,",, 6:23:16",,,17,2004
25,,32,27,+ 74:44:20,,,Cama\xf1o Iker,35,Euskaltel - Euskadi,",, 6:23:16",,,17,2004
33,,3,47,+ 75:23:58,,,Beltran Manuel,36,US Postal Service,",, 6:23:16",,,17,2004
27,,29,24,+ 74:41:09,,,Sevilla Oscar,37,Phonak Hearing Systems,6:23:21 6:23:21,,,17,2004
30,,77,52,+ 75:35:38,,,Osa Aitor,38,Illes Balears - Banesto,6:26:49 6:26:49,,,17,2004
29,,15,59,+ 75:47:20,,,Ivanov Serguei,39,T-Mobile Team,6:28:00 6:28:00,,,17,2004
25,,179,41,+ 75:12:36,,,Sabaliauskas Marius,40,Saeco,6:28:08 6:28:08,,,17,2004
30,,23,33,+ 75:01:59,,,Gonzalez Santos,41,Phonak Hearing Systems,6:29:54 6:29:54,,,17,2004
30,,102,57,+ 75:45:17,,,Bettini Paolo,42,Quickstep - Davitamon,6:31:31 6:31:31,,,17,2004
30,,55,36,+ 75:06:44,,,Halgand Patrice,43,Cr\xe9dit Agricole,6:32:41 6:32:41,,,17,2004
28,,177,55,+ 75:40:58,,,Ludewig Jorg,44,Saeco,",, 6:32:41",,,17,2004
37,,139,91,+ 76:28:19,,,Sunderland Scott,45,Alessio - Bianchi,",, 6:32:41",,,17,2004
36,,141,29,+ 74:46:31,,,Brochard Laurent,46,AG2R Pr\xe9voyance,",, 6:32:41",,,17,2004
35,,105,64,+ 75:52:28,,,Dufaux Laurent,47,Quickstep - Davitamon,",, 6:32:41",,,17,2004
31,,122,96,+ 76:31:05,,,Beneteau Walter,48,Brioches La Boulang\xe8re,",, 6:32:41",,,17,2004
32,,65,67,+ 75:54:45,,,Peron Andrea,49,CSC ProTeam,",, 6:32:41",,,17,2004
25,,205,72,+ 76:03:37,,,Calzati Sylvain,50,R.a.g.t Semence - Mg Rover,",, 6:32:41",,,17,2004
26,,87,54,+ 75:40:47,,,Scholz Ronny,51,Gerolsteiner,",, 6:32:41",,,17,2004
29,,24,81,+ 76:15:05,,,Grabsch Bert,52,Phonak Hearing Systems,",, 6:32:41",,,17,2004
25,,54,78,+ 76:11:42,,,Fedrigo Pierrick,53,Cr\xe9dit Agricole,",, 6:32:41",,,17,2004
26,,178,39,+ 75:11:14,,,Petrov Evgeni,54,Saeco,",, 6:32:41",,,17,2004
25,,121,31,+ 74:53:37,,,Chavanel Sylvain,55,Brioches La Boulang\xe8re,",, 6:32:41",,,17,2004
31,,5,34*,+ 75:05:09,,,Hincapie George,56*,US Postal Service,",, 6:32:41",,,17,2004
28,,118,60,+ 75:47:44,,,Vande Velde Christian,57,Liberty Seguros,",, 6:32:41",,,17,2004
25,,7,68,+ 75:56:39,,,Noval Benjamin,58,US Postal Service,",, 6:32:41",,,17,2004
34,,168,48,+ 75:27:10,,,Robin Jean-Cyril,59,Fdjeux.com,",, 6:32:41",,,17,2004
27,,36,51,+ 75:35:20,,,Landaluze Inigo,60,Euskaltel - Euskadi,",, 6:32:41",,,17,2004
32,,69,38,+ 75:09:03,,,Voigt Jens,61,CSC ProTeam,",, 6:32:41",,,17,2004
29,,164,86,+ 76:22:21,,,Da Cruz Carlos,62,Fdjeux.com,",, 6:32:41",,,17,2004
31,,26,82,+ 76:15:22,,,Jalabert Nicolas,63,Phonak Hearing Systems,",, 6:32:41",,,17,2004
25,,123,103,+ 76:35:57,,,Charteau Anthony,64,Brioches La Boulang\xe8re,6:39:20 6:39:20,,,17,2004
34,,19,61,+ 75:47:46,,,Zabel Erik,65,T-Mobile Team,",, 6:39:20",,,17,2004
25,,22,109,+ 76:41:49,,,Elmiger Martin,66,Phonak Hearing Systems,",, 6:39:20",,,17,2004
30,,127,113,+ 76:47:17,,,Renier Franck,67,Brioches La Boulang\xe8re,",, 6:39:20",,,17,2004
31,,13,77,+ 76:10:43,,,Botero Santiago,68,T-Mobile Team,",, 6:39:20",,,17,2004
23,,165,131,+ 76:59:30,,,Eisel Bernhard,69,Fdjeux.com,",, 6:39:20",,,17,2004
25,,74,53,+ 75:39:38,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,70,Illes Balears - Banesto,",, 6:39:20",,,17,2004
25,,146,98,+ 76:33:06,,,Krivtsov Yuriy,71,AG2R Pr\xe9voyance,",, 6:39:20",,,17,2004
30,,42,69,+ 75:57:31,,,Bruseghin Marzio,72,Fassa Bortolo,",, 6:39:20",,,17,2004
28,,157,66,+ 75:53:56,,,Niermann Grischa,73,Rabobank ProTeam,",, 6:39:20",,,17,2004
23,,149,87,+ 76:23:08,,,Scanlon Mark,74,AG2R Pr\xe9voyance,",, 6:39:20",,,17,2004
30,,59,83,+ 76:16:01,,,Salmon Benoit,75,Cr\xe9dit Agricole,",, 6:39:20",,,17,2004
29,,115,124,+ 76:54:25,,,Hruska Jan,76,Liberty Seguros,",, 6:39:20",,,17,2004
35,,137,70,+ 75:59:12,,,Moller Claus Michael,77,Alessio - Bianchi,",, 6:39:20",,,17,2004
30,,114,44,+ 75:16:09,,,Gonzalez De Galdeano Igor,78,Liberty Seguros,",, 6:39:20",,,17,2004
23,,113,94,+ 76:30:02,,,Davis Allan,79,Liberty Seguros,",, 6:39:20",,,17,2004
31,,18,50,+ 75:32:55,,,Nardello Daniele,80,T-Mobile Team,",, 6:39:20",,,17,2004
30,,33,76,+ 76:09:37,,,Etxebarria David,81,Euskaltel - Euskadi,",, 6:39:20",,,17,2004
31,,34,89,+ 76:24:47,,,Etxebarria Unai,82,Euskaltel - Euskadi,",, 6:39:20",,,17,2004
24,,196,32,+ 74:59:59,,,Scarponi Michele,83,Domina Vacanze,",, 6:39:20",,,17,2004
32,,198,115,+ 76:47:51,,,Simeoni Filippo,84,Domina Vacanze,",, 6:39:20",,,17,2004
26,,37,40,+ 75:11:49,,,Martinez Egoi,85,Euskaltel - Euskadi,",, 6:39:20",,,17,2004
33,,8,79,+ 76:12:46,,,Padrnos Pavel,86,US Postal Service,",, 6:39:20",,,17,2004
24,,176,105,+ 76:37:33,,,Loosli David,87,Saeco,",, 6:39:20",,,17,2004
26,,28,49,+ 75:29:04,,,Perez Santiago,88,Phonak Hearing Systems,",, 6:39:20",,,17,2004
27,,96,97,+ 76:32:45,,,Fofonov Dimitri,89,Cofidis,",, 6:39:20",,,17,2004
28,,208,119,+ 76:50:57,,,Martin Ludovic,90,R.a.g.t Semence - Mg Rover,",, 6:39:20",,,17,2004
38,,4,84,+ 76:17:05,,,Ekimov Viatcheslav,91,US Postal Service,",, 6:39:20",,,17,2004
35,,86,132,+ 76:59:49,,,Peschel Uwe,92,Gerolsteiner,",, 6:39:20",,,17,2004
28,,155,112,+ 76:45:54,,,Kroon Karsten,93,Rabobank ProTeam,",, 6:39:20",,,17,2004
27,,79,93,+ 76:28:55,,,Zandio Xabier,94,Illes Balears - Banesto,",, 6:39:20",,,17,2004
24,,142,63,+ 75:49:21,,,Astarloza Mikel,95,AG2R Pr\xe9voyance,",, 6:39:20",,,17,2004
30,,91,62,+ 75:49:10,,,O'Grady Stuart,96,Cofidis,",, 6:39:20",,,17,2004
30,,83,110,+ 76:43:00,,,Hondo Danilo,97,Gerolsteiner,6:44:42 6:44:42,,,17,2004
24,,84,80,+ 76:14:00,,,Lang Sebastian,98,Gerolsteiner,",, 6:44:42",,,17,2004
26,,44,104,+ 76:36:38,,,Flecha Juan Antonio,99,Fassa Bortolo,6:45:19 6:45:19,,,17,2004
26,,46,65,+ 75:53:54,,,Kirchen Kim,100,Fassa Bortolo,",, 6:45:19",,,17,2004
29,,62,127,+ 76:55:15,,,Arvesen Kurt-Asle,101,CSC ProTeam,6:45:34 6:45:34,,,17,2004
29,,68,88,+ 76:23:10,,,S\xf8rensen Nicki,102,CSC ProTeam,",, 6:45:34",,,17,2004
29,,136,135,+ 77:03:00,,,Ljungqvist Marcus,103,Alessio - Bianchi,6:47:16 6:47:16,,,17,2004
30,,89,111,+ 76:44:56,,,Wrolich Peter,104,Gerolsteiner,",, 6:47:16",,,17,2004
35,,138,95,+ 76:31:04,,,Noe Andrea,105,Alessio - Bianchi,",, 6:47:16",,,17,2004
32,,166,128,+ 76:55:23,,,Guesdon Fr\xe9d\xe9ric,106,Fdjeux.com,",, 6:47:16",,,17,2004
34,,203,126,+ 76:55:05,,,Bourquenoud Pierre,107,R.a.g.t Semence - Mg Rover,",, 6:47:16",,,17,2004
23,,103,122,+ 76:53:08,,,Boonen Tom,108,Quickstep - Davitamon,",, 6:47:16",,,17,2004
32,,181,123,+ 76:53:57,,,McEwen Robbie,109,Lotto - Domo,",, 6:47:16",,,17,2004
30,,195,120,+ 76:51:56,,,Mori Massimiliano,110,Domina Vacanze,",, 6:47:16",,,17,2004
30,,156,101,+ 76:33:54,,,Lotz Marc,111,Rabobank ProTeam,",, 6:47:16",,,17,2004
31,,184,102,+ 76:34:52,,,Marichal Thierry,112,Lotto - Domo,",, 6:47:16",,,17,2004
29,,53,125,+ 76:55:05,,,Dean Julian,113,Cr\xe9dit Agricole,",, 6:47:16",,,17,2004
32,,112,92,+ 76:28:27,,,Baranowski Dariusz,114,Liberty Seguros,",, 6:47:16",,,17,2004
34,,204,129,+ 76:55:31,,,Bouvard Gilles,115,R.a.g.t Semence - Mg Rover,",, 6:47:16",,,17,2004
28,,202,138,+ 77:06:08,,,Auger Guillaume,116,R.a.g.t Semence - Mg Rover,",, 6:47:16",,,17,2004
25,,163,140,+ 77:08:40,,,Cooke Baden,117,Fdjeux.com,",, 6:47:16",,,17,2004
31,,117,56,+ 75:42:15,,,Serrano Marcos Antonio,118,Liberty Seguros,",, 6:47:16",,,17,2004
29,,174,121,+ 76:52:57,,,Commesso Salvatore,119,Saeco,",, 6:47:16",,,17,2004
26,,169,145,+ 77:28:24,,,Wilson Matthew,120,Fdjeux.com,",, 6:47:16",,,17,2004
31,,197,143,+ 77:17:16,,,Secchiari Francesco,121,Domina Vacanze,",, 6:47:16",,,17,2004
26,,116,74,+ 76:06:10,,,Nozal Isidro,122,Liberty Seguros,",, 6:47:16",,,17,2004
35,,99,107,+ 76:40:32,,,Farazijn Peter,123,Cofidis,",, 6:47:16",,,17,2004
32,,187,142,+ 77:15:49,,,Vansevenant Wim,124,Lotto - Domo,",, 6:47:16",,,17,2004
36,,132,133,+ 77:01:54,,,Baldato Fabio,125,Alessio - Bianchi,",, 6:47:16",,,17,2004
24,,94,144,+ 77:18:10,,,Edaleine Christophe,126,Cofidis,",, 6:47:16",,,17,2004
32,,152,75,+ 76:07:38,,,Boogerd Michael,127,Rabobank ProTeam,",, 6:47:16",,,17,2004
22,,47,118,+ 76:50:29,,,Pozzato Filippo,128,Fassa Bortolo,",, 6:47:16",,,17,2004
23,,43,116,+ 76:48:21,,,Cancellara Fabian,129,Fassa Bortolo,",, 6:47:16",,,17,2004
30,,48,108,+ 76:41:26,,,Tosatto Matteo,130,Fassa Bortolo,",, 6:47:16",,,17,2004
30,,186,99,+ 76:33:31,,,Moerenhout Koos,131,Lotto - Domo,",, 6:47:16",,,17,2004
33,,106,141,+ 77:15:04,,,Knaven Servais,132,Quickstep - Davitamon,",, 6:47:16",,,17,2004
35,,167,85,+ 76:20:44,,,Mengin Christophe,133,Fdjeux.com,",, 6:47:16",,,17,2004
31,,73,100,+ 76:33:46,,,Garcia Jose Vicente,134,Illes Balears - Banesto,",, 6:47:16",,,17,2004
26,,207,134,+ 77:02:16,,,Laurent Christophe,135,R.a.g.t Semence - Mg Rover,",, 6:47:16",,,17,2004
29,,153,114,+ 76:47:37,,,de Groot Bram,136,Rabobank ProTeam,",, 6:47:16",,,17,2004
35,,159,117,+ 76:50:25,,,Wauters Marc,137,Rabobank ProTeam,",, 6:47:16",,,17,2004
35,,109,130,+ 76:55:41,,,Zanini Stefano,138,Quickstep - Davitamon,",, 6:47:16",,,17,2004
25,,58,147,+ 77:47:20,,,Joly S\xe9bastien,139,Cr\xe9dit Agricole,6:47:23 6:47:23,,,17,2004
30,,201,90,+ 76:26:16,,,Rinero Christophe,140,R.a.g.t Semence - Mg Rover,",, 6:47:23",,,17,2004
26,,57,106,+ 76:38:50,,,Hushovd Thor,141,Cr\xe9dit Agricole,",, 6:47:23",,,17,2004
27,,206,146,+ 77:34:13,,,Finot Fr\xe9d\xe9ric,142,R.a.g.t Semence - Mg Rover,",, 6:47:23",,,17,2004
27,,147,136,+ 77:05:08,,,Nazon Jean-Patrick,143,AG2R Pr\xe9voyance,",, 6:47:23",,,17,2004
29,,45,46,+ 75:18:05,,,Gonzalez Jimenez Aitor,144,Fassa Bortolo,6:50:36 6:50:36,,,17,2004
33,,154,137,+ 77:06:01,,,Dekker Erik,145,Rabobank ProTeam,6:51:53 6:51:53,,,17,2004
24,,95,139,+ 77:07:19,,,Engoulvent Jimmy,146,Cofidis,",, 6:51:53",,,17,2004
26,,93,148,+ 77:48:44,,,Casper Jimmy,147,Cofidis,6:52:04 6:52:04,,,17,2004
29,,193,,+0:00,,,Giunti Massimo,DNF,Domina Vacanze,0:00 0:00,,,17,2004
33,,128,,+0:00,,,Rous Didier,DNF,Brioches La Boulang\xe8re,",, 0:00",,,17,2004
28,,98,,+0:00,,,Tombak Janek,DNF,Cofidis,",, 0:00",,,17,2004
26,,72,,+0:00,,,Becke Daniel,DNF,Illes Balears - Banesto,",, 0:00",,,17,2004
34,,63,,+0:00,,,Bartoli Michele,DNF,CSC ProTeam,",, 0:00",,,17,2004
32,,133,,+0:00,,,Bertolini Alessandro,DNS,Alessio - Bianchi,",, 0:00",,,17,2004
28,,125,,+0:00,,,Lefevre Laurent,DNS,Brioches La Boulang\xe8re,",, 0:00",,,17,2004
30,,111,,+0:00,,,Heras Roberto,DNS,Liberty Seguros,",, 0:00",,,17,2004
26,,107,36,+ 79:20:48,100.0,,Mercado Juan Miguel,1,Quickstep - Davitamon,4:04:03 4:04:03,,,18,2004
31,,73,87,+ 80:37:37,70.0,,Garcia Jose Vicente,2,Illes Balears - Banesto,",, ,,",,,18,2004
27,,96,86,+ 80:36:45,50.0,,Fofonov Dimitri,3,Cofidis,0:11 0:11,,,18,2004
25,,58,147,+ 81:51:24,40.0,,Joly S\xe9bastien,4,Cr\xe9dit Agricole,",, 0:11",,,18,2004
30,,156,89,+ 80:38:08,32.0,,Lotz Marc,5,Rabobank ProTeam,",, 0:11",,,18,2004
26,,44,93,+ 80:40:48,26.0,,Flecha Juan Antonio,6,Fassa Bortolo,",, 0:11",,,18,2004
26,,57,106,+ 80:54:22,22.0,,Hushovd Thor,7,Cr\xe9dit Agricole,11:29 11:29,,,18,2004
32,,181,123,+ 81:09:29,18.0,,McEwen Robbie,8,Lotto - Domo,",, 11:29",,,18,2004
30,,83,110,+ 80:58:32,14.0,,Hondo Danilo,9,Gerolsteiner,",, 11:29",,,18,2004
30,,91,62,+ 80:04:42,10.0,,O'Grady Stuart,10,Cofidis,",, 11:29",,,18,2004
29,,164,88,+ 80:37:53,8.0,,Da Cruz Carlos,11,Fdjeux.com,",, 11:29",,,18,2004
34,,19,61,+ 80:03:18,6.0,,Zabel Erik,12,T-Mobile Team,",, 11:29",,,18,2004
29,,15,59,+ 80:02:52,4.0,,Ivanov Serguei,13,T-Mobile Team,",, 11:29",,,18,2004
28,,155,112,+ 81:01:26,2.0,,Kroon Karsten,14,Rabobank ProTeam,",, 11:29",,,18,2004
36,,141,29,+ 79:02:03,1.0,,Brochard Laurent,15,AG2R Pr\xe9voyance,",, 11:29",,,18,2004
29,,67,9,+ 78:35:42,,,Sastre Carlos,16,CSC ProTeam,",, 11:29",,,18,2004
30,,127,113,+ 81:02:49,,,Renier Franck,17,Brioches La Boulang\xe8re,",, 11:29",,,18,2004
26,,27,12,+ 78:38:20,,,Pereiro Oscar,18,Phonak Hearing Systems,",, 11:29",,,18,2004
25,,162,19,+ 78:43:36,,,Casar Sandy,19,Fdjeux.com,",, 11:29",,,18,2004
30,,48,108,+ 80:56:58,,,Tosatto Matteo,20,Fassa Bortolo,",, 11:29",,,18,2004
24,,95,139,+ 81:22:51,,,Engoulvent Jimmy,21,Cofidis,",, 11:29",,,18,2004
25,,129,16,+ 78:41:40,,,Voeckler Thomas,22,Brioches La Boulang\xe8re,",, 11:29",,,18,2004
24,,126,25,+ 78:57:06,,,Pineau J\xe9rome,23,Brioches La Boulang\xe8re,",, 11:29",,,18,2004
25,,146,101,+ 80:48:38,,,Krivtsov Yuriy,24,AG2R Pr\xe9voyance,",, 11:29",,,18,2004
24,,84,80,+ 80:29:32,,,Lang Sebastian,25,Gerolsteiner,",, 11:29",,,18,2004
33,,81,8,+ 78:33:24,,,Totschnig Georg,26,Gerolsteiner,",, 11:29",,,18,2004
30,,188,43,+ 79:28:17,,,Verbrugghe Rik,27,Lotto - Domo,",, 11:29",,,18,2004
29,,62,127,+ 81:10:47,,,Arvesen Kurt-Asle,28,CSC ProTeam,",, 11:29",,,18,2004
26,,93,148,+ 82:04:16,,,Casper Jimmy,29,Cofidis,",, 11:29",,,18,2004
30,,11,5,+ 78:28:36,,,Ullrich Jan,30,T-Mobile Team,",, 11:29",,,18,2004
26,,46,65,+ 80:09:26,,,Kirchen Kim,31,Fassa Bortolo,",, 11:29",,,18,2004
32,,171,15,+ 78:41:09,,,Simoni Gilberto,32,Saeco,",, 11:29",,,18,2004
28,,71,7,+ 78:32:13,,,Mancebo Francisco,33,Illes Balears - Banesto,",, 11:29",,,18,2004
32,,187,142,+ 81:31:21,,,Vansevenant Wim,34,Lotto - Domo,",, 11:29",,,18,2004
35,,12,71,+ 80:14:50,,,Aldag Rolf,35,T-Mobile Team,",, 11:29",,,18,2004
29,,17,4,+ 78:25:39,,,Kl\xf6den Andr\xe9as,36,T-Mobile Team,",, 11:29",,,18,2004
30,,55,37,+ 79:22:16,,,Halgand Patrice,37,Cr\xe9dit Agricole,",, 11:29",,,18,2004
30,,186,102,+ 80:49:03,,,Moerenhout Koos,38,Lotto - Domo,",, 11:29",,,18,2004
28,,177,55,+ 79:56:30,,,Ludewig Jorg,39,Saeco,",, 11:29",,,18,2004
28,,202,138,+ 81:21:40,,,Auger Guillaume,40,R.a.g.t Semence - Mg Rover,",, 11:29",,,18,2004
28,,6,28,+ 79:00:48,,,Landis Floyd,41,US Postal Service,",, 11:29",,,18,2004
30,,151,10,+ 78:36:53,,,Leipheimer Levi,42,Rabobank ProTeam,",, 11:29",,,18,2004
34,,144,21,+ 78:50:01,,,Goubert Stephane,43,AG2R Pr\xe9voyance,",, 11:29",,,18,2004
26,,61,3,+ 78:24:37,,,Basso Ivan,44,CSC ProTeam,",, 11:29",,,18,2004
30,,89,111,+ 81:00:28,,,Wrolich Peter,45,Gerolsteiner,",, 11:29",,,18,2004
23,,113,98,+ 80:45:34,,,Davis Allan,46,Liberty Seguros,",, 11:29",,,18,2004
30,,23,33,+ 79:17:31,,,Gonzalez Santos,47,Phonak Hearing Systems,",, 11:29",,,18,2004
25,,22,109,+ 80:57:21,,,Elmiger Martin,48,Phonak Hearing Systems,",, 11:29",,,18,2004
29,,174,121,+ 81:08:29,,,Commesso Salvatore,49,Saeco,",, 11:29",,,18,2004
34,,204,129,+ 81:11:03,,,Bouvard Gilles,50,R.a.g.t Semence - Mg Rover,",, 11:29",,,18,2004
32,,69,39,+ 79:24:35,,,Voigt Jens,51,CSC ProTeam,",, 11:29",,,18,2004
28,,157,66,+ 80:09:28,,,Niermann Grischa,52,Rabobank ProTeam,",, 11:29",,,18,2004
35,,167,85,+ 80:36:16,,,Mengin Christophe,53,Fdjeux.com,",, 11:29",,,18,2004
31,,9,20,+ 78:49:38,,,Rubiera Jos\xe9 Luis,54,US Postal Service,",, 11:29",,,18,2004
25,,148,73,+ 80:19:36,,,Portal Nicolas,55,AG2R Pr\xe9voyance,",, 11:29",,,18,2004
37,,139,95,+ 80:43:51,,,Sunderland Scott,56,Alessio - Bianchi,",, 11:29",,,18,2004
32,,166,128,+ 81:10:55,,,Guesdon Fr\xe9d\xe9ric,57,Fdjeux.com,",, 11:29",,,18,2004
29,,53,125,+ 81:10:37,,,Dean Julian,58,Cr\xe9dit Agricole,",, 11:29",,,18,2004
32,,65,67,+ 80:10:17,,,Peron Andrea,59,CSC ProTeam,",, 11:29",,,18,2004
29,,24,81,+ 80:30:37,,,Grabsch Bert,60,Phonak Hearing Systems,",, 11:29",,,18,2004
31,,122,100,+ 80:46:37,,,Beneteau Walter,61,Brioches La Boulang\xe8re,",, 11:29",,,18,2004
29,,136,135,+ 81:18:32,,,Ljungqvist Marcus,62,Alessio - Bianchi,",, 11:29",,,18,2004
35,,109,130,+ 81:11:13,,,Zanini Stefano,63,Quickstep - Davitamon,",, 11:29",,,18,2004
26,,207,134,+ 81:17:48,,,Laurent Christophe,64,R.a.g.t Semence - Mg Rover,",, 11:29",,,18,2004
35,,99,107,+ 80:56:04,,,Farazijn Peter,65,Cofidis,",, 11:29",,,18,2004
34,,168,48,+ 79:42:42,,,Robin Jean-Cyril,66,Fdjeux.com,",, 11:29",,,18,2004
31,,18,50,+ 79:48:27,,,Nardello Daniele,67,T-Mobile Team,",, 11:29",,,18,2004
25,,32,27,+ 78:59:52,,,Cama\xf1o Iker,68,Euskaltel - Euskadi,",, 11:29",,,18,2004
33,,51,13,+ 78:40:25,,,Moreau Christophe,69,Cr\xe9dit Agricole,",, 11:29",,,18,2004
24,,108,23,+ 78:54:58,,,Rogers Michael,70,Quickstep - Davitamon,",, 11:29",,,18,2004
24,,94,144,+ 81:33:42,,,Edaleine Christophe,71,Cofidis,",, 11:29",,,18,2004
29,,68,91,+ 80:38:42,,,S\xf8rensen Nicki,72,CSC ProTeam,",, 11:29",,,18,2004
31,,5,34*,+ 79:20:41,,,Hincapie George,73*,US Postal Service,",, 11:29",,,18,2004
32,,1,1*,+ 78:20:28,,,Armstrong Lance,74*,US Postal Service,",, 11:29",,,18,2004
33,,8,79,+ 80:28:18,,,Padrnos Pavel,75,US Postal Service,",, 11:29",,,18,2004
25,,74,53,+ 79:55:10,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,76,Illes Balears - Banesto,",, 11:29",,,18,2004
30,,2,6,+ 78:31:09,,,Azevedo Jos\xe9 Bento Carvalho,77,US Postal Service,",, 11:29",,,18,2004
33,,3,47,+ 79:39:30,,,Beltran Manuel,78,US Postal Service,",, 11:29",,,18,2004
29,,52,38,+ 79:23:45,,,Botcharov Alexandre,79,Cr\xe9dit Agricole,",, 11:29",,,18,2004
24,,142,63,+ 80:04:53,,,Astarloza Mikel,80,AG2R Pr\xe9voyance,",, 11:29",,,18,2004
23,,149,90,+ 80:38:40,,,Scanlon Mark,81,AG2R Pr\xe9voyance,",, 11:29",,,18,2004
28,,118,60,+ 80:03:16,,,Vande Velde Christian,82,Liberty Seguros,",, 11:29",,,18,2004
35,,137,70,+ 80:14:44,,,Moller Claus Michael,83,Alessio - Bianchi,",, 11:29",,,18,2004
